"Identificador de URL";Nombre;Categorías;"Nombre de propiedad 1";"Valor de propiedad 1";"Nombre de propiedad 2";"Valor de propiedad 2";"Nombre de propiedad 3";"Valor de propiedad 3";Precio;"Precio promocional";"Peso (kg)";"Alto (cm)";"Ancho (cm)";"Profundidad (cm)";Stock;SKU;"Código de barras";"Mostrar en tienda";"Envío sin cargo";Descripción;Tags;"Título para SEO";"Descripción para SEO";Marca;"Producto Físico";"MPN (Número de pieza del fabricante)";Sexo;"Rango de edad"
starbox-30l-tapa-color-43x257x35-cm;"STARBOX 30L TAPA COLOR 43X257X35 CM";"ORGANIZA TU HOGAR, NOVEDADES";Color;Celeste;;;;;1,316.14;1,052.91;0.10;10.00;10.00;10.00;1;"PLA5002NEW MERCA SEPA";;SI;NO;"<p>&nbsp;</p>

<p>ORGANIZA TU HOGAR !!!</p>

<p>STARBOX 30L TAPA COLOR&nbsp;43X257X35 CM</p>
";;;;;SI;;;
starbox-30l-tapa-color-43x257x35-cm;;;Color;Gris;;;;;1,891.99;;0.10;10.00;10.00;10.00;0;"PLA5002NEW MERCA SEPA";;;;;;;;;;;;
starbox-30l-tapa-color-43x257x35-cm;;;Color;CORAL;;;;;1,316.14;;0.10;10.00;10.00;10.00;1;"PLA5002NEW MERCA SEPA";;;;;;;;;;;;
starbox-18l-tapa-color38x22x30-cm;"STARBOX 18L TAPA COLOR38X22X30 CM";"ORGANIZA TU HOGAR, NOVEDADES";Color;Celeste;;;;;1,422.03;970.38;0.10;10.00;10.00;10.00;1;"PLA7005NEW MESA SEPA";;SI;NO;"<p>ORGANIZA TU CASA&nbsp;</p>

<h2>STARBOX 18L TAPA COLOR&nbsp;38X22X30 CM</h2>
";;;;;SI;;;
starbox-18l-tapa-color38x22x30-cm;;;Color;Gris;;;;;1,422.03;970.38;0.10;10.00;10.00;10.00;0;"PLA7005NEW MESA SEPA";;;;;;;;;;;;
starbox-18l-tapa-color38x22x30-cm;;;Color;CORAL;;;;;1,422.03;970.38;0.10;10.00;10.00;10.00;1;"PLA7005NEW MESA SEPA";;;;;;;;;;;;
starbox-12l-tapa-color-38x15x30cm;"STARBOX 12L TAPA COLOR 38X15X30CM";"ORGANIZA TU HOGAR, NOVEDADES";Color;Celeste;;;;;1,010.00;618.99;0.10;10.00;10.00;10.00;3;PLA6008NEW;;SI;NO;"<p>&nbsp;</p>

<p>ORGANIZA TU HOGAR!!&nbsp;</p>

<p>STARBOX 12L TAPA COLOR 38X15X30CM</p>

<p>&nbsp;</p>
";;;;;SI;;;
starbox-12l-tapa-color-38x15x30cm;;;Color;CORAL;;;;;1,010.00;618.99;0.10;10.00;10.00;10.00;3;PLA6008NEW;;;;;;;;;;;;
starbox-12l-tapa-color-38x15x30cm;;;Color;Gris;;;;;1,010.00;618.99;0.10;10.00;10.00;10.00;3;PLA6008NEW;;;;;;;;;;;;
starbox-23-5l-tapa-transparente-43x20x345-cm;"STARBOX 23.5L TAPA TRANSPARENTE 43X20X34,5 CM";"ORGANIZA TU HOGAR, NOVEDADES";;;;;;;1,090.14;689.39;0.10;10.00;10.00;10.00;4;"607PLA4005 MERCA SEPA";;SI;NO;"<p>ORGANIZA TU CASA</p>

<h2><strong>STARBOX 23.5L TAPA TRANSPARENTE 43X20X34,5 CM</strong></h2>

<p>&nbsp;</p>
";;;;;SI;;;
starbox-10l-tapa-transparente33x20x26-cm;"STARBOX 10L TAPA TRANSPARENTE33X20X26 CM";"ORGANIZA TU HOGAR, NOVEDADES";;;;;;;638.17;510.54;0.10;10.00;10.00;10.00;3;"607PLA3004 MERCA SEPA";;SI;NO;"<p>ORGANIZA TU CASA&nbsp;</p>

<h1 class=""alteranteFont"" style=""box-sizing: inherit; margin: 0px; padding: 0px 0px 20px; border: 0px; font-size: 26px; vertical-align: baseline; background: transparent; font-family: Oswald, sans-serif; color: rgb(88, 89, 91);"">STARBOX 10L TAPA TRANSPARENTE&nbsp;33X20X26 CM</h1>
";;;;;SI;;;
starbox-75l-tapa-transparente-33x13x25-cm;"STARBOX 7,5L TAPA TRANSPARENTE 33X13X25 CM";"ORGANIZA TU HOGAR, NOVEDADES";;;;;;;557.16;445.73;0.10;10.00;10.00;10.00;2;607PLA0003;;SI;NO;"<p>ORGANIZA TU CASA&nbsp;</p>

<p><span id=""labelDescripcion"" style=""box-sizing: inherit; margin: 0px; padding: 0px 0px 20px; border: 0px; font-weight: 700; vertical-align: baseline; background: transparent;"">STARBOX 7,5L TAPA TRANSPARENTE&nbsp;</span>&nbsp;33X13X25 CM</p>
";;;;;SI;;;
mate-pampa-boca-ancha-con-bombilla-color-naranja-fluor;"MATE PAMPA BOCA ANCHA CON BOMBILLA COLOR NARANJA FLUOR";"HOGAR > SET YERBEROS/AZUCARERAS Y MATES";;;;;;;1,299.00;1,039.20;0.10;10.00;10.00;10.00;1;"MATEPAMPA06 MERCA SEPA";;SI;NO;"<p><strong>MATE PAMPA BOCA ABIERTA CON BOMBILLA COLOR NARANJA FLUOR</strong></p>

<ul>
	<li><strong>TERMICO CON CAMARA DE AIRE</strong></li>
	<li><strong>FACIL EXTRACCION DE YERBA</strong></li>
	<li><strong>NO NECESITA CURADO</strong></li>
	<li><strong>SUPER RESISTENTE</strong></li>
	<li><b>INDUSTRIA ARGENTINA</b></li>
</ul>
";;;;;SI;;;
mate-pampa-boca-angosta-con-bombilla-color-turquesa;"MATE PAMPA BOCA ANGOSTA CON BOMBILLA COLOR TURQUESA";"HOGAR > SET YERBEROS/AZUCARERAS Y MATES";;;;;;;1,299.00;1,039.20;0.10;10.00;10.00;10.00;9;"MATEPAMPA17 MERCA SEPA";;SI;NO;"<p><strong>MATE PAMPA BOCA CERRADA CON BOMBILLA COLOR TURQUESA</strong></p>

<ul>
	<li><strong>TERMICO CON CAMARA DE AIRE</strong></li>
	<li><strong>FACIL EXTRACCION DE YERBA</strong></li>
	<li><strong>NO NECESITA CURADO</strong></li>
	<li><strong>SUPER RESISTENTE</strong></li>
	<li><b>INDUSTRIA ARGENTINA</b></li>
</ul>
";;;;;SI;;;
combo-nro-10-3-frascos-de-vidrio-hermeticos;"COMBO NRO 10 ** 3 FRASCOS DE VIDRIO HERMETICOS";"COMBOS EN SALE!";;;;;;;3,062.26;;0.10;10.00;10.00;10.00;5;"BA6430-31-32 MERCA SEPARADA";;SI;NO;"<p>EL COMBO SE COMPONE DE LOS 3 FRASCOS DE VIDRIO HERMETICOS</p>

<p>- 1 UNIDAD DE FRASCO DE VIDRIO 23 CM</p>

<p>- 1 UNIDAD DE FRASCO DE VIDRIO 19 CM X 9 CM DE DIAMETRO</p>

<p>- 1 UNIDAD DE FRASCO DE VIDRIO 16 CM X 9 CM DE DIAMETRO</p>

<p>&nbsp;</p>

<p>&nbsp;</p>
";;;;;SI;;;
alfombra-para-bano-78x35cm-color-a-eleccion;"ALFOMBRA PARA BAÑO 78X35CM - COLOR A ELECCION";"ARTS. DE BAÑO";Color;Blanco;;;;;1,365.10;1,092.08;0.10;10.00;10.00;10.00;10;;;SI;NO;;;;;;SI;;;
alfombra-para-bano-78x35cm-color-a-eleccion;;;Color;Gris;;;;;1,365.10;;0.10;10.00;10.00;10.00;9;;;;;;;;;;;;;
alfombra-para-bano-78x35cm-color-a-eleccion;;;Color;Verde;;;;;1,365.10;;0.10;10.00;10.00;10.00;10;;;;;;;;;;;;;
alfombra-para-bano-78x35cm-color-a-eleccion;;;Color;Crema;;;;;1,365.10;;0.10;10.00;10.00;10.00;10;;;;;;;;;;;;;
alfombra-para-bano-78x35cm-color-a-eleccion;;;Color;Transparente;;;;;1,365.10;;0.10;10.00;10.00;10.00;10;;;;;;;;;;;;;
combo-nro-8-limpieza-2-4-productos;"COMBO NRO.8 ** LIMPIEZA 2 ** 4 PRODUCTOS";"COMBOS EN SALE!";;;;;;;1,311.92;;0.10;10.00;10.00;10.00;5;"Q056- 019BA87516- 019BA87552-0607PLA203PAS";;SI;NO;"<p>EL COMBO LIMPIEZA SE COMPONE DE:</p>

<p>1 SR DISPENSER MARCA QUO</p>

<p>1 ORDENADOR DE MESADA COLOR PASTEL A ELECCION</p>

<p>1 TRABA PUERTA DE SILICONA COLOR A ELECCION</p>

<p>1 HOMBRECITO CON VIRULANA COLOR A ELECCION&nbsp;</p>

<p>&nbsp;</p>
";;;;;SI;;;
combo-nro-9-9-utensilios-pastel-color-a-eleccion;"COMBO NRO 9 ** 9 UTENSILIOS PASTEL - COLOR A ELECCION";"COMBOS EN SALE!";Color;Rosa;;;;;588.91;471.12;0.10;10.00;10.00;10.00;5;;;SI;NO;"<p>EL COMBO NRO 9 SE COMPONE DE 9 ITEMS&nbsp;</p>

<p>3 CUCHARITAS COLOR PASTEL</p>

<p>3 CUCHARAS LARGAS COLOR PASTEL</p>

<p>3 UNTADORES COLOR PASTEL&nbsp;</p>
";;;;;SI;;;
combo-nro-9-9-utensilios-pastel-color-a-eleccion;;;Color;Amarillo;;;;;588.91;471.12;0.10;10.00;10.00;10.00;4;;;;;;;;;;;;;
combo-nro-9-9-utensilios-pastel-color-a-eleccion;;;Color;Celeste;;;;;588.91;471.12;0.10;10.00;10.00;10.00;5;;;;;;;;;;;;;
combo-nro-9-9-utensilios-pastel-color-a-eleccion;;;Color;Violeta;;;;;588.91;471.12;0.10;10.00;10.00;10.00;5;;;;;;;;;;;;;
combo-nro-9-9-utensilios-pastel-color-a-eleccion;;;Color;Verde;;;;;588.91;471.12;0.10;10.00;10.00;10.00;4;;;;;;;;;;;;;
combo-nro-7-limpieza-5-productos-colores-a-eleccion;"COMBO NRO 7 ** LIMPIEZA ** 5 PRODUCTOS COLORES A ELECCION";"COMBOS EN SALE!";;;;;;;3,368.19;3,031.36;0.10;10.00;10.00;10.00;4;046BR5388-046LI6696-046LI7532-046TA5737-Q10806;;NO;NO;"<p>EL COMBO LIMPIEZA SE COMPONE DE:</p>

<p>1 BLISTER POR 12 BROCHES</p>

<p>1 BALDE</p>

<p>1 LIMPIA VDRIOS</p>

<p>1 SET DE PALA Y ESCOBA</p>

<p>1 CANASTO ORDENADOR DE PLASTICO</p>
";;;;;SI;;;
combo-nro-6-cocina-3-articulos-antiadherentes;"COMBO NRO.6 ** COCINA **3 ARTICULOS ANTIADHERENTES";"COMBOS EN SALE!";;;;;;;2,995.39;;0.10;10.00;10.00;10.00;2;BA4836-4829-4825;;SI;NO;"<p>1 FLANERA ANTIADHERENTE</p>

<p>1 BUDINERA ANTIADHERENTE</p>

<p>1 TARTERA ANTIADHERENTE</p>
";;;;;SI;;;
combo-nro-5-6-bowls-aptos-microondas-y-freezer-color-a-eleccion;"COMBO NRO 5 ** 6 BOWLS APTOS MICROONDAS Y FREEZER- COLOR A ELECCION";"COMBOS EN SALE!";Color;Blanco;;;;;2,933.18;2,346.54;0.10;10.00;10.00;10.00;4;;;SI;NO;"<p>2 BOWLS 2.5 LTS PP APTO MICROONDAS Y FREEZER</p>

<p>2 BOWLS 1.5 LTS PP A<span style=""color: rgb(51, 51, 51); font-family: sans-serif, Arial, Verdana, &quot;Trebuchet MS&quot;; font-size: 13px; background-color: rgb(255, 255, 255);"">PTO MICROONDAS Y FREEZER</span></p>

<p>2 BOWLS 400CC PP A<span style=""color: rgb(51, 51, 51); font-family: sans-serif, Arial, Verdana, &quot;Trebuchet MS&quot;; font-size: 13px; background-color: rgb(255, 255, 255);"">PTO MICROONDAS Y FREEZER</span></p>
";;;;;SI;;;
combo-nro-5-6-bowls-aptos-microondas-y-freezer-color-a-eleccion;;;Color;Negro;;;;;2,933.18;2,346.54;0.10;10.00;10.00;10.00;3;;;;;;;;;;;;;
combo-nro-5-6-bowls-aptos-microondas-y-freezer-color-a-eleccion;;;Color;Naranja;;;;;2,933.18;2,346.54;0.10;10.00;10.00;10.00;4;;;;;;;;;;;;;
combo-nro-5-6-bowls-aptos-microondas-y-freezer-color-a-eleccion;;;Color;Turquesa;;;;;2,933.18;2,346.54;0.10;10.00;10.00;10.00;3;;;;;;;;;;;;;
combo-nro-5-6-bowls-aptos-microondas-y-freezer-color-a-eleccion;;;Color;Rosa;;;;;2,933.18;2,346.54;0.10;10.00;10.00;10.00;4;;;;;;;;;;;;;
combo-nro-5-6-bowls-aptos-microondas-y-freezer-color-a-eleccion;;;Color;Menta;;;;;2,933.18;2,346.54;0.10;10.00;10.00;10.00;4;;;;;;;;;;;;;
combo-nro-4-bano-3-productos;"COMBO NRO.4 ** BAÑO ** 3 PRODUCTOS";"COMBOS EN SALE!";;;;;;;6,641.75;5,977.40;0.10;10.00;10.00;10.00;2;"AB6065-AB7358-AB8213 MERCA SEPARADA COMO COMBO 4";;SI;NO;"<p>1,-SET DE BA&Ntilde;O BLANCO DE POLIRESINA&nbsp;(1 DISPENSER - 1 JABONERA - 1 VASO - 1 PORTACEPILLO)</p>

<p>1,-CEPILLO PARA INODORO DE PLASTICO</p>

<p>1,-ALFOMBRA DE BA&Ntilde;O BLANCA RECTANGULAR 78X35 CM</p>

<p>&nbsp;</p>
";;;;;SI;;;
combo-nro-2-6-utensilios-nylon-color-a-eleccion;"COMBO NRO.2 ** 6 UTENSILIOS NYLON- COLOR A ELECCION";"COMBOS EN SALE!";Color;Menta;;;;;4,004.00;3,603.60;0.10;10.00;10.00;10.00;3;;;SI;NO;"<p>COMBO NRO.2 SE COMPONEN DE 6 UTENSILLOS DE NYLON CON FIBRA DE VIDRIO//SOPORTAN 230 C. COLOR A ELECCION&nbsp;</p>

<p>1.- ESPUMADERA</p>

<p>1.-ESPATULA PLANA RANURADA</p>

<p>1.-SERVISPAGHETTI</p>

<p>&nbsp;1.-PISAPAPA</p>

<p>1.-CUCHARA&nbsp;</p>

<p>1.-CUCHARON</p>
";;;;;SI;;;
combo-nro-2-6-utensilios-nylon-color-a-eleccion;;;Color;Turquesa;;;;;4,004.00;3,603.60;0.10;10.00;10.00;10.00;4;;;;;;;;;;;;;
combo-nro-2-6-utensilios-nylon-color-a-eleccion;;;Color;Naranja;;;;;4,004.00;3,603.60;0.10;10.00;10.00;10.00;4;;;;;;;;;;;;;
combo-nro-2-6-utensilios-nylon-color-a-eleccion;;;Color;Blanco;;;;;4,004.00;3,603.60;0.10;10.00;10.00;10.00;3;;;;;;;;;;;;;
combo-nro-2-6-utensilios-nylon-color-a-eleccion;;;Color;Rojo;;;;;4,004.00;3,603.60;0.10;10.00;10.00;10.00;3;;;;;;;;;;;;;
combo-nro-2-6-utensilios-nylon-color-a-eleccion;;;Color;Negro;;;;;4,004.00;3,603.60;0.10;10.00;10.00;10.00;3;;;;;;;;;;;;;
combo-nro-2-6-utensilios-nylon-color-a-eleccion;;;Color;Rosa;;;;;4,004.00;3,603.60;0.10;10.00;10.00;10.00;4;;;;;;;;;;;;;
combo-nro-1-6-utensilios-nylon-color-a-eleccion;"COMBO NRO.1. ** 6 UTENSILIOS NYLON - COLOR A ELECCION";"COMBOS EN SALE!";Color;Menta;;;;;4,199.99;3,821.99;0.10;10.00;10.00;10.00;4;12019/09019/11019/18019/15019/16019;;SI;NO;"<p>EL COMBO SE COMPONE DE 6 UTENSILIOS DE NYLON CON FIBRA DE VIDRIO. SOPORTA 230 C. COLORES A ELECCION</p>

<p>1.-ESPATULA RANURADA</p>

<p>1.-ESPATULA PLANA RANURADA</p>

<p>1.-SERVISPAGHETTI</p>

<p>1.-CUCHILLO ANTIADHERENTE</p>

<p>1.-CUCHARA&nbsp;</p>

<p>1.-CUCHARON</p>
";;;;;SI;;;
combo-nro-1-6-utensilios-nylon-color-a-eleccion;;;Color;Turquesa;;;;;4,199.99;3,821.99;0.10;10.00;10.00;10.00;4;12005/09005/11005/18005/15005/16005;;;;;;;;;;;;
combo-nro-1-6-utensilios-nylon-color-a-eleccion;;;Color;Naranja;;;;;4,199.99;3,821.99;0.10;10.00;10.00;10.00;4;12004/09004/11004/18004/15004/16004;;;;;;;;;;;;
combo-nro-1-6-utensilios-nylon-color-a-eleccion;;;Color;Blanco;;;;;4,199.99;3,821.99;0.10;10.00;10.00;10.00;3;12001/09001/11001/18001/15001/16001;;;;;;;;;;;;
combo-nro-1-6-utensilios-nylon-color-a-eleccion;;;Color;Rojo;;;;;4,199.99;3,821.99;0.10;10.00;10.00;10.00;4;12003/09003/11003/18003/15003/16003;;;;;;;;;;;;
combo-nro-1-6-utensilios-nylon-color-a-eleccion;;;Color;Negro;;;;;4,199.99;3,821.99;0.10;10.00;10.00;10.00;3;12002/09002/11002/18002/15002/16002;;;;;;;;;;;;
